Product ID,Variant ID,Handle,Title,Body (HTML),Vendor,Type,Tags,Status,Product Category ID,Product Category Name,Product Category Full Path,Created At,Updated At,SEO Title,SEO Description,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Barcode,Variant Tax Code,Variant Inventory Policy,Inventory Item ID,Cost per item,Variant Grams,Variant Weight Unit,Image URLs,Image Alt Text,Last Synced,Delete,Sync Status,custom.dsxdcfvgbhn,custom.test,custom.test3,custom.test_2,test_data.binding_mount,test_data.snowboard_length,Inventory Qty - My Custom Location,Inventory Qty - Shop location,Collection Names,Collection Handles,global.title_tag,global.description_tag,test_data.snowboard_weight
gid://shopify/Product/14907401601391,gid://shopify/ProductVariant/52737043038575,kohler-aleo-tall-bathroom-sink-faucet-k-72337in-4nd-af,Kohler Aleo+ Tall Bathroom Sink Faucet K-72337IN-4ND-AF,,SpaceBanao,Faucets,"Aleo Faucet, all Basin Faucet, Kohler, Kohler Faucet, Kohler India, Vessel Faucet",DRAFT,,,,2026-03-09T06:30:48Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,16155.35,22660.00,,,DENY,gid://shopify/InventoryItem/53939496780143,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/91.jpg?v=1773037848,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907401797999,gid://shopify/ProductVariant/52737043300719,kohler-parallel-aqua-turbo-360-trim-k-23497in-4-af,Kohler Parallel Aqua Turbo 360 Trim K-23497IN-4-AF,,SpaceBanao,Valve Trim,"Kohler, Kohler India, Kohler Shower Trim, Parallel Collection",DRAFT,,,,2026-03-09T06:30:51Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,12904.88,18100.00,,,DENY,gid://shopify/InventoryItem/53939497009519,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/92.jpg?v=1773037851,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907401994607,gid://shopify/ProductVariant/52737043595631,kohler-elate-health-faucet-k-97258in-zz-af,Kohler Elate Health Faucet K-97258IN-ZZ-AF,,SpaceBanao,Faucets,"Hygiene Spray, Kohler, Kohler Health Faucet, Kohler India",DRAFT,,,,2026-03-09T06:30:54Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,4099.22,5750.00,,,DENY,gid://shopify/InventoryItem/53939497304431,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/93.jpg?v=1773037854,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907402223983,gid://shopify/ProductVariant/52737043825007,kohler-lynk-dual-flush-faceplate-k-75890in-p-af,Kohler Lynk Dual Flush Faceplate K-75890IN-P-AF,,SpaceBanao,Flushing System,"Flush Plate, Kohler, Kohler Faceplate, Kohler India",DRAFT,,,,2026-03-09T06:30:57Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,4277.70,6000.00,,,DENY,gid://shopify/InventoryItem/53939497533807,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/94.jpg?v=1773037857,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907402420591,gid://shopify/ProductVariant/52737044316527,kohler-softpress-dual-flush-faceplate-k-24555in-p-af,Kohler Softpress Dual Flush Faceplate K-24555IN-P-AF,,SpaceBanao,Flushing System,"Kohler, Kohler Flush Plate, Kohler India",DRAFT,,,,2026-03-09T06:30:59Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,5275.83,7400.00,,,DENY,gid://shopify/InventoryItem/53939498025327,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/95.jpg?v=1773037859,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907402617199,gid://shopify/ProductVariant/52737044578671,kohler-handshower-holder-k-99035in-brd,Kohler Handshower Holder K-99035IN-BRD,,SpaceBanao,Shower Fittings,"Hand Shower Holder, Handshower Holder, Kohler, Kohler India, Kohler Shower Holder",DRAFT,,,,2026-03-09T06:31:02Z,2026-03-27T09:34:03Z,,,Title,Default Title,,,,,,1527.75,2000.00,,,DENY,gid://shopify/InventoryItem/53939498287471,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/96.jpg?v=1773037862,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907402813807,gid://shopify/ProductVariant/52737044840815,kohler-july-stop-valve-trim-k-16087in-4-af,Kohler July Stop Valve Trim K-16087IN-4-AF,,SpaceBanao,Valve,"Bathroom, Kohler, Kohler India, Kohler Valve Trim",DRAFT,,,,2026-03-09T06:31:05Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,1222.20,1600.00,,,DENY,gid://shopify/InventoryItem/53939498549615,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/97.jpg?v=1773037865,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907403075951,gid://shopify/ProductVariant/52737045397871,kohler-sveda®-1-6-kw-steam-generator-for-vessel-bathroom-sink-k-30684in-na,Kohler Sveda® 1.6 kW Steam Generator for Vessel Bathroom Sink – K-30684IN-NA,,SpaceBanao,,"Kohler, Kohler India, Kohler K-30684IN-NA, Kohler Steam Generator, Luxury Bathroom Accessories, Spa Bathroom, Steam Generator India, Sveda Steam Sink",DRAFT,,,,2026-03-09T06:31:08Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,34920.00,36000.00,,,DENY,gid://shopify/InventoryItem/53939499106671,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Template_PDP_PLP_28_630a6abc-450f-4f57-b76c-170073957c27.jpg?v=1773037868,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907403305327,gid://shopify/ProductVariant/52737045725551,drywall-screws-6-25mm-black-1000-box,Drywall Screws 6*25mm Black (1000/box),,SpaceBanao,Fasteners & Fixings,"1000pcs, 6x25mm, 6x25mm screw, black phosphate screw, black screws, box, ceiling screw, ceilings, construction, construction fastener, drywall, drywall fastening, drywall screw, fasteners, fine thread screw, gypsum board screw, hardware, heavy-duty, partition screw, screws, wall fixing",DRAFT,,,,2026-03-09T06:31:12Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,525.00,525.00,,,DENY,gid://shopify/InventoryItem/53939499434351,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/LP4mfWU75fqMBY6LMRGNLW.jpg?v=1773037872,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907403633007,gid://shopify/ProductVariant/52737046315375,drywall-screw-6-38mm-black-500-box,Drywall Screw 6*38mm Black (500/box),,SpaceBanao,Fasteners & Fixings,"500pcs, 6x38mm, black screws, box, ceilings, construction, drywall, fasteners, hardware, heavy-duty, screws, wall fixing",DRAFT,,,,2026-03-09T06:31:16Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,509.00,509.00,,,DENY,gid://shopify/InventoryItem/53939500056943,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/LP4mfWU75fqMBY6LMRGNLW_545bef29-a6a2-49f7-b077-ec072f13ba8e.jpg?v=1773037876,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907403829615,gid://shopify/ProductVariant/52737046610287,usg-knauf-eko-lite-ceiling-section-0-40-27-27-51-3660mm,USG knauf EKO-Lite Ceiling Section 0.40*27*27*51*3660mm,,SpaceBanao,Ceiling Framing Systems,"0.40mm ceiling section, 3660mm ceiling channel, ceiling framing, ceiling section, ceilings, drywall ceiling, eko-lite, false ceiling section, gi ceiling channel, gypsum ceiling support, lightweight ceiling section, metal ceiling frame, suspended ceiling section, usg knauf",DRAFT,,,,2026-03-09T06:31:19Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,250.00,250.00,,,DENY,gid://shopify/InventoryItem/53939500319087,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Bw7AzggFQ7QyqEUchW5WUh.png?v=1773037879,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907404091759,gid://shopify/ProductVariant/52737047134575,usg-knauf-eko-lite-intermediate-section-0-70-x-15-x-15-x-45-x-3660mm-heavy-duty-gi-ceiling-framing-channel,USG knauf EKO-Lite Intermediate Section 0.70 x 15 x 15 x 45 x 3660mm – Heavy Duty GI Ceiling Framing Channel,,SpaceBanao,Ceiling Framing Systems,"0.70mm ceiling channel, 3660mm gi section, ceilings, drywall framing, eko-lite, false ceiling framing, gi intermediate channel, gypsum ceiling support, heavy duty ceiling channel, intermediate section, metal ceiling section, suspended ceiling component, usg knauf",DRAFT,,,,2026-03-09T06:31:23Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,250.00,250.00,,,DENY,gid://shopify/InventoryItem/53939500843375,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/AhRnuBF9nhtwotGD5Yi2TE.png?v=1773037883,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907404255599,gid://shopify/ProductVariant/52737047363951,usg-knauf-eko-lite-perimeter-channel-0-40-x-30-x-28-x-18-x-3660mm-gi-ceiling-edge-channel,USG knauf EKO-Lite Perimeter Channel 0.40 x 30 x 28 x 18 x 3660mm – GI Ceiling Edge Channel,,SpaceBanao,Ceiling Framing Systems,"0.40mm channel, 3660mm channel, ceiling edge support, ceiling framing channel, ceilings, eko-lite, false ceiling framework, gi channel, gypsum ceiling channel, perimeter channel, suspended ceiling component, usg knauf",DRAFT,,,,2026-03-09T06:31:26Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,168.00,168.00,,,DENY,gid://shopify/InventoryItem/53939501072751,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/AnSWfSGHXVWFfBNEitAdug.png?v=1773037886,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907404419439,gid://shopify/ProductVariant/52737047626095,usg-knauf-sheetrock-standard-plain-12-5mm-gypsum-plasterboard,USG Knauf Sheetrock Standard Plain 12.5mm Gypsum Plasterboard,,SpaceBanao,Gypsum Boards,"12.5mm board, ceilings, drywall, false ceiling board, gypsum board, gypsum plain board, interior wall board, plain board, plasterboard, sheetrock standard, USG Knauf",DRAFT,,,,2026-03-09T06:31:29Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,430.00,430.00,,,DENY,gid://shopify/InventoryItem/53939501334895,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Untitleplaind-4.jpg?v=1773037889,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907404583279,gid://shopify/ProductVariant/52737050050927,usg-knauf-eko-lite-ceiling-angle-0-40-x-24-x-10-x-3660mm-gi-ceiling-support-section,USG knauf EKO-Lite Ceiling Angle 0.40 x 24 x 10 x 3660mm – GI Ceiling Support Section,,SpaceBanao,Ceiling Framing Systems,"3660mm ceiling angle, ceiling angle, ceiling section, ceilings, eko-lite, false ceiling framing, gi ceiling support, gypsum ceiling angle, suspended ceiling component, usg knauf",DRAFT,,,,2026-03-09T06:31:32Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,84.00,84.00,,,DENY,gid://shopify/InventoryItem/53939503759727,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/9j5w5j1aRD8KVLS8UzKFqA.png?v=1773037892,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907405140335,gid://shopify/ProductVariant/52737050968431,usgknauf-sheetrock-all-purpose-joint-compound-ready-mix,USGKnauf Sheetrock All Purpose Joint Compound (Ready-Mix),,SpaceBanao,Drywall Jointing & Finishing,"20kg compound, 30kg compound, 5kg compound, air drying compound, all purpose joint compound, ceilings, drywall finishing, gypsum jointing compound, interior wall finishing, knauf joint compound, ready mix, smooth finish compound, usgknauf",DRAFT,,,,2026-03-09T06:31:41Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,850.00,850.00,,,DENY,gid://shopify/InventoryItem/53939504677231,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/dk2Z3yMqkMetUefs3sJ7a.png?v=1773037901,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907405336943,gid://shopify/ProductVariant/52737051394415,hilti-fastner-hlc-8-40-10-mm-100-box,HILTI FASTNER HLC 8*40/10 MM (100/box),,SpaceBanao,Fasteners & Fixings,"100pcs, 10mm, 8x40mm, box, ceilings, construction, durable, fastener, hardware, HILTI, HLC, industrial, metal fastening, professional, screws",DRAFT,,,,2026-03-09T06:31:43Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,1930.00,1930.00,,,DENY,gid://shopify/InventoryItem/53939505103215,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/be00098.jpg?v=1773037903,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907405500783,gid://shopify/ProductVariant/52737051591023,usg-knauf-st50-ceiling-section-0-50-27-27-51-3660mm,USG Knauf ST50 Ceiling Section 0.50×27×27×51×3660mm,,SpaceBanao,Ceiling Framing Systems,"ceiling framing, gypsum ceiling support, metal ceiling section, ST50 ceiling section, steel framing section, suspended ceiling, USG Knauf",DRAFT,,,,2026-03-09T06:31:46Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,479.00,479.00,,,DENY,gid://shopify/InventoryItem/53939505332591,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Bw7AzggFQ7QyqEUchW5WUh_d100f447-d9bd-4612-9aef-f075b38a8a61.png?v=1773037906,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,96,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907405664623,gid://shopify/ProductVariant/52737051787631,hilti-fastener-hlv-x-8x35-10-fastener-100-box,Hilti Fastener HLV-X 8x35/10 Fastener (100/box),,SpaceBanao,Fasteners & Fixings,"100pcs, 10mm, 8x35mm, box, ceilings, construction, durable, fastener, hardware, Hilti, HLV-X, industrial, metal fastening, professional, screws",DRAFT,,,,2026-03-09T06:31:49Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,1316.00,1316.00,,,DENY,gid://shopify/InventoryItem/53939505496431,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/L055856.jpg?v=1773037909,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907405861231,gid://shopify/ProductVariant/52737052213615,usgknauf-paper-tape-50mm-75m-rl,USGKnauf Paper Tape 50mm*75m RL,,SpaceBanao,Drywall Jointing & Finishing,"50mm, 75m, ceilings, construction, drywall, drywall tape, finishing, interior, joint tape, paper tape, plasterboard, professional, RL, USGKnauf, wall repair",DRAFT,,,,2026-03-09T06:31:51Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,273.00,273.00,,,DENY,gid://shopify/InventoryItem/53939505922415,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/GprAx2mmBgZYByxWje49nr.jpg?v=1773037911,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907406057839,gid://shopify/ProductVariant/52737052442991,usgknauf-sheetrock-all-purpose-joint-compound-ready-mix-30kg-pail,USGKnauf Sheetrock All Purpose Joint Compound Ready Mix 30kg Pail,,SpaceBanao,Drywall Jointing & Finishing,"30kg pail, all purpose joint compound, ceilings, drywall compound, drywall finishing, gypsum jointing, interior wall finishing, ready mix, sheetrock joint compound, smooth surface compound, taping & filling compound, usgknauf",DRAFT,,,,2026-03-09T06:31:55Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,1400.00,1400.00,,,DENY,gid://shopify/InventoryItem/53939506151791,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/5Z8bPMggnrQKiKffiZGRWT.png?v=1773037915,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907406254447,gid://shopify/ProductVariant/52737052672367,usgknauf-sheetrock-all-purpose-joint-compound-ready-mix-5kg-pail,USGKnauf Sheetrock All Purpose Joint Compound Ready Mix 5kg Pail,,SpaceBanao,Drywall Jointing & Finishing,"5kg pail, all purpose compound, drywall finishing, easy application, gypsum jointing, interior wall finishing, ready mix, repair compound, sheetrock joint compound, smooth finish compound, usgknauf",DRAFT,,,,2026-03-09T06:31:58Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,332.00,332.00,,,DENY,gid://shopify/InventoryItem/53939506381167,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/3g3343mTeTy6r6EPXdBoAR.png?v=1773037918,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907406451055,gid://shopify/ProductVariant/52737053098351,usgknauf-nut-and-bolt-6-12-100-100-box,USGknauf Nut and Bolt 6 12 (100) (100/box),,SpaceBanao,Fasteners & Fixings,"100pcs, 6x12mm, box, ceilings, construction, durable, fasteners, hardware, industrial, nut and bolt, professional, screws, USGKnauf",DRAFT,,,,2026-03-09T06:32:00Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,632.00,632.00,,,DENY,gid://shopify/InventoryItem/53939506807151,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/USGKnauf-Nut-and-Bolt-Product-Image.webp?v=1773037920,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907406647663,gid://shopify/ProductVariant/52737053327727,usgknauf-insulation-hold-strap-25mm-30mtrrl,USGKnauf Insulation Hold Strap 25mm*30MTRRL,,SpaceBanao,Ceiling Suspension & Accessories,"25mm, 30m roll, ceiling, ceilings, construction, durable, hardware, insulation, insulation hold strap, partition, professional, RL, USGKnauf",DRAFT,,,,2026-03-09T06:32:04Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,936.00,936.00,,,DENY,gid://shopify/InventoryItem/53939507036527,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/QvXX841g7Kb6cw4qRB2kFu.jpg?v=1773037924,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907407565167,gid://shopify/ProductVariant/52737054867823,usg-knauf-st50-u-channel-0-50-50-32-32-3660mm,USG knauf ST50 U Channel 0.50×50×32×32×3660mm,,SpaceBanao,Partition Framing Systems,"ceilings, drywall framing, gypsum partition, Knauf framing system, metal U channel, partition channel, ST50 U channel, USG knauf",DRAFT,,,,2026-03-09T06:32:19Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,476.00,476.00,,,DENY,gid://shopify/InventoryItem/53939508576623,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/D4NrQJBfpAxqELYBicE7z.png?v=1773037939,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907407958383,gid://shopify/ProductVariant/52737055457647,usg-knauf-st50-c-stud-0-50-48-36-34-3660mm,USG knauf ST50 C Stud 0.50×48×36×34×3660mm,,SpaceBanao,Partition Framing Systems,"ceilings, drywall support stud, gypsum partition framing, Knauf framing, metal stud, partition stud, ST50 C stud, USG knauf",DRAFT,,,,2026-03-09T06:32:25Z,2026-03-27T09:34:07Z,,,Title,Default Title,,,,,,563.00,563.00,,,DENY,gid://shopify/InventoryItem/53939509199215,,0.0,POUNDS,,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907408154991,gid://shopify/ProductVariant/52737055719791,usg-knauf-st50-ceiling-angle-0-50-25-10-3660mm,USG knauf ST50 Ceiling Angle 0.50×25×10×3660mm,,SpaceBanao,Ceiling Framing Systems,"ceiling angle channel, ceiling framing accessory, ceilings, gypsum ceiling accessory, Knauf ceiling system, ST50 ceiling angle, suspended ceiling support, USG knauf",DRAFT,,,,2026-03-09T06:32:28Z,2026-03-27T09:34:17Z,,,Title,Default Title,,,,,,153.00,153.00,,,DENY,gid://shopify/InventoryItem/53939509428591,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/7nRHniNaFJiZsyJb7JL7rT.png?v=1773037948,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907408351599,gid://shopify/ProductVariant/52737055949167,usg-knauf-st50-perimeter-section-0-50-20-28-30-3660mm,USG knauf ST50 Perimeter Section 0.50×20×28×30×3660mm,,SpaceBanao,Ceiling Framing Systems,"ceiling framing, ceilings, gypsum ceiling framework, Knauf ceiling system, metal ceiling channel, perimeter channel, ST50 perimeter section, USG knauf",DRAFT,,,,2026-03-09T06:32:31Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,292.00,292.00,,,DENY,gid://shopify/InventoryItem/53939509657967,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/K9JnxzKGfLfRQFQ7SxVcM4.png?v=1773037951,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907408744815,gid://shopify/ProductVariant/52737056670063,usgknauf-fiber-tape-50mm-90m-rl,USGKnauf Fiber Tape 50mm*90m RL,,SpaceBanao,Drywall Jointing & Finishing,"50mm, 90m, ceilings, construction, crack-resistant, drywall, drywall tape, Fiber tape, fiberglass mesh tape, fiberglass tape, finishing, plasterboard, professional, RL, USGKnauf, wall repair",DRAFT,,,,2026-03-09T06:32:37Z,2026-03-27T09:34:16Z,,,Title,Default Title,,,,,,257.00,257.00,,,DENY,gid://shopify/InventoryItem/53939510378863,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/B4ePFuj19irhjSvxFKrTB2.png?v=1773037957,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907409039727,gid://shopify/ProductVariant/52737057161583,usg-knauf-st50-intermediate-section-0-90-15-15-45-3660mm,USG knauf ST50 Intermediate Section 0.90×15×15×45×3660mm,,SpaceBanao,Ceiling Framing Systems,"ceiling framing, ceilings, gypsum ceiling structure, intermediate channel, Knauf metal framing, ST50 intermediate section, suspended ceiling system, USG knauf",DRAFT,,,,2026-03-09T06:32:40Z,2026-03-27T09:34:06Z,,,Title,Default Title,,,,,,476.00,476.00,,,DENY,gid://shopify/InventoryItem/53939510870383,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/AhRnuBF9nhtwotGD5Yi2TE_d7bc50c9-0c56-419a-8a6a-1fcfe707a738.png?v=1773037961,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,"Automated Collection, spaceBanao","automated-collection, spacebanao",,,
gid://shopify/Product/14907409236335,gid://shopify/ProductVariant/52737057390959,usgknauf-self-tapping-wafer-head-screw-4-2-13-metal-to-metal-1000-box,USGKnauf Self Tapping Wafer Head Screw 4.2*13 (Metal to Metal) (1000/box),,SpaceBanao,Fasteners & Fixings,"1000pcs, 4.2x13, 4.2x13 screw, box, ceilings, construction, drywall framing fastener, durable, fasteners, framing screw, hardware, metal to metal, metal to metal screw, professional, self tapping screw, USGKnauf, wafer head screw",DRAFT,,,,2026-03-09T06:32:44Z,2026-03-27T09:34:16Z,,,Title,Default Title,,,,,,1209.00,1209.00,,,DENY,gid://shopify/InventoryItem/53939511099759,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/XTCAfHyCkAzJfbftcCvxu8.png?v=1773037964,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
gid://shopify/Product/14907409432943,gid://shopify/ProductVariant/52737057620335,professional-project-series-ceiling-section-0-50-mm-3660-mm-gi-framing-channel,Professional Project Series Ceiling Section 0.50 mm – 3660 mm GI Framing Channel,,SpaceBanao,Ceiling Framing Section,"ceilings, contractor ceiling supplies, gypsum ceiling support, professional project series, project ceiling materials",DRAFT,,,,2026-03-09T06:32:46Z,2026-03-27T09:34:16Z,,,Title,Default Title,,,,,,0.00,,,,DENY,gid://shopify/InventoryItem/53939511329135,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/galvanized-iron-ceiling-section-854.jpg?v=1773037966,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,0,spaceBanao,spacebanao,,,
gid://shopify/Product/14907409662319,gid://shopify/ProductVariant/52737058079087,professional-project-series-perimeter-channel-0-50-mm-3660-mm-gi-edge-channel,Professional Project Series Perimeter Channel 0.50 mm – 3660 mm GI Edge Channel,,SpaceBanao,,"ceiling edge channel, ceilings, GI perimeter, project ceiling material",DRAFT,,,,2026-03-09T06:32:49Z,2026-03-27T09:34:17Z,,,Title,Default Title,,,,,,0.00,,,,DENY,gid://shopify/InventoryItem/53939511787887,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/gi-floor-ceiling-channel-875.jpg?v=1773037969,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,0,spaceBanao,spacebanao,,,
gid://shopify/Product/14907409858927,gid://shopify/ProductVariant/52737058308463,professional-project-series-ceiling-angle-10-25-3660-mm-gi-support-section,Professional Project Series Ceiling Angle 10×25×3660 mm GI Support Section,,SpaceBanao,Ceiling Framing Systems,"ceiling framing accessory, ceilings, gypsum ceiling hardware",DRAFT,,,,2026-03-09T06:32:52Z,2026-03-27T09:34:16Z,,,Title,Default Title,,,,,,76.14,76.14,,,DENY,gid://shopify/InventoryItem/53939512017263,,0.0,POUNDS,https://cdn.shopify.com/s/files/1/0961/2682/8911/files/Wall-Angle-Size-and-Price-Ceiling-Grid-Wall-Angle-Size-and-Price.jpg?v=1773037972,,2026-03-27T09:38:16.406032+00:00,,,,,,,,,0,100,spaceBanao,spacebanao,,,
